Trace2,
Freq,,Amp,,
                8776,Hz,              -58.86, dBm,
                8857,Hz,              -59.01, dBm,
                8938,Hz,              -59.18, dBm,
                9019,Hz,              -59.33, dBm,
                9100,Hz,              -59.48, dBm,
                9181,Hz,              -59.62, dBm,
                9262,Hz,              -59.76, dBm,
                9343,Hz,              -59.91, dBm,
                9424,Hz,              -60.06, dBm,
                9505,Hz,              -60.21, dBm,
                9586,Hz,              -60.36, dBm,
                9667,Hz,              -60.50, dBm,
                9748,Hz,              -60.64, dBm,
                9829,Hz,              -60.75, dBm,
                9910,Hz,              -60.84, dBm,
                9991,Hz,              -60.93, dBm,
               10072,Hz,              -61.00, dBm,
               10153,Hz,              -61.06, dBm,
               10234,Hz,              -61.11, dBm,
               10315,Hz,              -61.15, dBm,
               10396,Hz,              -61.16, dBm,
               10477,Hz,              -61.14, dBm,
               10558,Hz,              -61.10, dBm,
               10639,Hz,              -61.04, dBm,
               10720,Hz,              -61.00, dBm,
               10801,Hz,              -60.99, dBm,
               10882,Hz,              -61.00, dBm,
               10963,Hz,              -61.01, dBm,
               11044,Hz,              -61.00, dBm,
               11125,Hz,              -60.95, dBm,
               11206,Hz,              -60.84, dBm,
               11287,Hz,              -60.69, dBm,
               11368,Hz,              -60.49, dBm,
               11449,Hz,              -60.26, dBm,
               11530,Hz,              -60.02, dBm,
               11611,Hz,              -59.76, dBm,
               11692,Hz,              -59.48, dBm,
               11773,Hz,              -59.21, dBm,
               11854,Hz,              -58.97, dBm,
               11935,Hz,              -58.78, dBm,
               12016,Hz,              -58.64, dBm,
               12097,Hz,              -58.56, dBm,
               12178,Hz,              -58.54, dBm,
               12259,Hz,              -58.58, dBm,
               12340,Hz,              -58.68, dBm,
               12421,Hz,              -58.85, dBm,
               12502,Hz,              -59.09, dBm,
               12583,Hz,              -59.41, dBm,
               12664,Hz,              -59.77, dBm,
               12745,Hz,              -60.16, dBm,
               12826,Hz,              -60.57, dBm,
               12907,Hz,              -60.96, dBm,
               12988,Hz,              -61.33, dBm,
               13069,Hz,              -61.67, dBm,
               13150,Hz,              -61.98, dBm,
               13231,Hz,              -62.25, dBm,
               13312,Hz,              -62.46, dBm,
               13393,Hz,              -62.60, dBm,
               13474,Hz,              -62.69, dBm,
               13555,Hz,              -62.72, dBm,
               13636,Hz,              -62.72, dBm,
               13717,Hz,              -62.72, dBm,
               13798,Hz,              -62.73, dBm,
               13879,Hz,              -62.74, dBm,
               13960,Hz,              -62.76, dBm,
               14041,Hz,              -62.80, dBm,
               14122,Hz,              -62.87, dBm,
               14203,Hz,              -62.96, dBm,
               14284,Hz,              -63.08, dBm,
               14365,Hz,              -63.21, dBm,
               14446,Hz,              -63.34, dBm,
               14527,Hz,              -63.47, dBm,
               14608,Hz,              -63.57, dBm,
               14689,Hz,              -63.64, dBm,
               14770,Hz,              -63.69, dBm,
               14851,Hz,              -63.73, dBm,
               14932,Hz,              -63.76, dBm,
               15013,Hz,              -63.78, dBm,
               15094,Hz,              -63.81, dBm,
               15175,Hz,              -63.85, dBm,
               15256,Hz,              -63.88, dBm,
               15337,Hz,              -63.90, dBm,
               15418,Hz,              -63.90, dBm,
               15499,Hz,              -63.88, dBm,
               15580,Hz,              -63.84, dBm,
               15661,Hz,              -63.80, dBm,
               15742,Hz,              -63.77, dBm,
               15823,Hz,              -63.74, dBm,
               15904,Hz,              -63.73, dBm,
               15985,Hz,              -63.73, dBm,
               16066,Hz,              -63.77, dBm,
               16147,Hz,              -63.83, dBm,
               16228,Hz,              -63.93, dBm,
               16309,Hz,              -64.04, dBm,
               16390,Hz,              -64.15, dBm,
               16471,Hz,              -64.25, dBm,
               16552,Hz,              -64.35, dBm,
               16633,Hz,              -64.43, dBm,
               16714,Hz,              -64.50, dBm,
               16795,Hz,              -64.54, dBm,
               16876,Hz,              -64.56, dBm,
               16957,Hz,              -64.56, dBm,
               17038,Hz,              -64.55, dBm,
               17119,Hz,              -64.54, dBm,
               17200,Hz,              -64.52, dBm,
               17281,Hz,              -64.52, dBm,
               17362,Hz,              -64.52, dBm,
               17443,Hz,              -64.53, dBm,
               17524,Hz,              -64.57, dBm,
               17605,Hz,              -64.62, dBm,
               17686,Hz,              -64.70, dBm,
               17767,Hz,              -64.79, dBm,
               17848,Hz,              -64.90, dBm,
               17929,Hz,              -65.03, dBm,
               18010,Hz,              -65.15, dBm,
               18091,Hz,              -65.25, dBm,
               18172,Hz,              -65.33, dBm,
               18253,Hz,              -65.39, dBm,
               18334,Hz,              -65.45, dBm,
               18415,Hz,              -65.50, dBm,
               18496,Hz,              -65.55, dBm,
               18577,Hz,              -65.60, dBm,
               18658,Hz,              -65.64, dBm,
               18739,Hz,              -65.67, dBm,
               18820,Hz,              -65.69, dBm,
               18901,Hz,              -65.71, dBm,
               18982,Hz,              -65.72, dBm,
               19063,Hz,              -65.70, dBm,
               19144,Hz,              -65.65, dBm,
               19225,Hz,              -65.58, dBm,
               19306,Hz,              -65.51, dBm,
               19387,Hz,              -65.45, dBm,
               19468,Hz,              -65.42, dBm,
               19549,Hz,              -65.40, dBm,
               19630,Hz,              -65.40, dBm,
               19711,Hz,              -65.41, dBm,
               19792,Hz,              -65.44, dBm,
               19873,Hz,              -65.48, dBm,
               19954,Hz,              -65.54, dBm,
               20035,Hz,              -65.60, dBm,
               20116,Hz,              -65.65, dBm,
               20197,Hz,              -65.70, dBm,
               20278,Hz,              -65.74, dBm,
               20359,Hz,              -65.77, dBm,
               20440,Hz,              -65.80, dBm,
               20521,Hz,              -65.83, dBm,
               20602,Hz,              -65.87, dBm,
               20683,Hz,              -65.92, dBm,
               20764,Hz,              -65.97, dBm,
               20845,Hz,              -66.03, dBm,
               20926,Hz,              -66.08, dBm,
               21007,Hz,              -66.13, dBm,
               21088,Hz,              -66.15, dBm,
               21169,Hz,              -66.17, dBm,
               21250,Hz,              -66.17, dBm,
               21331,Hz,              -66.17, dBm,
               21412,Hz,              -66.18, dBm,
               21493,Hz,              -66.20, dBm,
               21574,Hz,              -66.25, dBm,
               21655,Hz,              -66.29, dBm,
               21736,Hz,              -66.33, dBm,
               21817,Hz,              -66.36, dBm,
               21898,Hz,              -66.40, dBm,
               21979,Hz,              -66.45, dBm,
               22060,Hz,              -66.49, dBm,
               22141,Hz,              -66.53, dBm,
               22222,Hz,              -66.57, dBm,
               22303,Hz,              -66.60, dBm,
               22384,Hz,              -66.63, dBm,
               22465,Hz,              -66.65, dBm,
               22546,Hz,              -66.69, dBm,
               22627,Hz,              -66.74, dBm,
               22708,Hz,              -66.82, dBm,
               22789,Hz,              -66.89, dBm,
               22870,Hz,              -66.95, dBm,
               22951,Hz,              -66.99, dBm,
               23032,Hz,              -66.98, dBm,
               23113,Hz,              -66.95, dBm,
               23194,Hz,              -66.88, dBm,
               23275,Hz,              -66.78, dBm,
               23356,Hz,              -66.61, dBm,
               23437,Hz,              -66.40, dBm,
               23518,Hz,              -66.16, dBm,
               23599,Hz,              -65.90, dBm,
               23680,Hz,              -65.65, dBm,
               23761,Hz,              -65.40, dBm,
               23842,Hz,              -65.17, dBm,
               23923,Hz,              -64.97, dBm,
               24004,Hz,              -64.82, dBm,
               24085,Hz,              -64.71, dBm,
               24166,Hz,              -64.65, dBm,
               24247,Hz,              -64.64, dBm,
               24328,Hz,              -64.67, dBm,
               24409,Hz,              -64.75, dBm,
               24490,Hz,              -64.85, dBm,
               24571,Hz,              -64.98, dBm,
               24652,Hz,              -65.15, dBm,
               24733,Hz,              -65.37, dBm,
               24814,Hz,              -65.62, dBm,
               24895,Hz,              -65.90, dBm,
               24976,Hz,              -66.20, dBm,
               25057,Hz,              -66.47, dBm,
               25138,Hz,              -66.70, dBm,
               25219,Hz,              -66.91, dBm,
               25300,Hz,              -67.10, dBm,
               25381,Hz,              -67.27, dBm,
               25462,Hz,              -67.42, dBm,
               25543,Hz,              -67.53, dBm,
               25624,Hz,              -67.61, dBm,
               25705,Hz,              -67.68, dBm,
               25786,Hz,              -67.73, dBm,
               25867,Hz,              -67.78, dBm,
               25948,Hz,              -67.83, dBm,
               26029,Hz,              -67.86, dBm,
               26110,Hz,              -67.87, dBm,
               26191,Hz,              -67.87, dBm,
               26272,Hz,              -67.87, dBm,
               26353,Hz,              -67.88, dBm,
               26434,Hz,              -67.89, dBm,
               26515,Hz,              -67.92, dBm,
               26596,Hz,              -67.97, dBm,
               26677,Hz,              -68.02, dBm,
               26758,Hz,              -68.08, dBm,
               26839,Hz,              -68.15, dBm,
               26920,Hz,              -68.21, dBm,
               27001,Hz,              -68.27, dBm,
               27082,Hz,              -68.33, dBm,
               27163,Hz,              -68.38, dBm,
               27244,Hz,              -68.44, dBm,
               27325,Hz,              -68.49, dBm,
               27406,Hz,              -68.54, dBm,
               27487,Hz,              -68.58, dBm,
               27568,Hz,              -68.60, dBm,
               27649,Hz,              -68.59, dBm,
               27730,Hz,              -68.57, dBm,
               27811,Hz,              -68.55, dBm,
               27892,Hz,              -68.53, dBm,
               27973,Hz,              -68.52, dBm,
               28054,Hz,              -68.51, dBm,
               28135,Hz,              -68.52, dBm,
               28216,Hz,              -68.52, dBm,
               28297,Hz,              -68.53, dBm,
               28378,Hz,              -68.53, dBm,
               28459,Hz,              -68.53, dBm,
               28540,Hz,              -68.54, dBm,
               28621,Hz,              -68.56, dBm,
               28702,Hz,              -68.58, dBm,
               28783,Hz,              -68.61, dBm,
               28864,Hz,              -68.64, dBm,
               28945,Hz,              -68.67, dBm,
               29026,Hz,              -68.70, dBm,
               29107,Hz,              -68.72, dBm,
               29188,Hz,              -68.75, dBm,
               29269,Hz,              -68.78, dBm,
               29350,Hz,              -68.82, dBm,
               29431,Hz,              -68.85, dBm,
               29512,Hz,              -68.87, dBm,
               29593,Hz,              -68.88, dBm,
               29674,Hz,              -68.88, dBm,
               29755,Hz,              -68.87, dBm,
               29836,Hz,              -68.86, dBm,
               29917,Hz,              -68.87, dBm,
               29998,Hz,              -68.89, dBm,
               30079,Hz,              -68.92, dBm,
               30160,Hz,              -68.96, dBm,
               30241,Hz,              -68.99, dBm,
               30322,Hz,              -69.02, dBm,
               30403,Hz,              -69.03, dBm,
               30484,Hz,              -69.04, dBm,
               30565,Hz,              -69.04, dBm,
               30646,Hz,              -69.05, dBm,
               30727,Hz,              -69.09, dBm,
               30808,Hz,              -69.13, dBm,
               30889,Hz,              -69.18, dBm,
               30970,Hz,              -69.23, dBm,
               31051,Hz,              -69.28, dBm,
               31132,Hz,              -69.31, dBm,
               31213,Hz,              -69.32, dBm,
               31294,Hz,              -69.30, dBm,
               31375,Hz,              -69.25, dBm,
               31456,Hz,              -69.18, dBm,
               31537,Hz,              -69.11, dBm,
               31618,Hz,              -69.05, dBm,
               31699,Hz,              -69.00, dBm,
               31780,Hz,              -68.97, dBm,
               31861,Hz,              -68.95, dBm,
               31942,Hz,              -68.95, dBm,
               32023,Hz,              -68.96, dBm,
               32104,Hz,              -68.99, dBm,
               32185,Hz,              -69.05, dBm,
               32266,Hz,              -69.13, dBm,
               32347,Hz,              -69.21, dBm,
               32428,Hz,              -69.26, dBm,
               32509,Hz,              -69.29, dBm,
               32590,Hz,              -69.32, dBm,
               32671,Hz,              -69.33, dBm,
               32752,Hz,              -69.34, dBm,
               32833,Hz,              -69.34, dBm,
               32914,Hz,              -69.36, dBm,
               32995,Hz,              -69.38, dBm,
               33076,Hz,              -69.42, dBm,
               33157,Hz,              -69.46, dBm,
               33238,Hz,              -69.51, dBm,
               33319,Hz,              -69.59, dBm,
               33400,Hz,              -69.66, dBm,
               33481,Hz,              -69.74, dBm,
               33562,Hz,              -69.80, dBm,
               33643,Hz,              -69.84, dBm,
               33724,Hz,              -69.86, dBm,
               33805,Hz,              -69.87, dBm,
               33886,Hz,              -69.87, dBm,
               33967,Hz,              -69.87, dBm,
               34048,Hz,              -69.87, dBm,
               34129,Hz,              -69.86, dBm,
               34210,Hz,              -69.85, dBm,
               34291,Hz,              -69.86, dBm,
               34372,Hz,              -69.89, dBm,
               34453,Hz,              -69.95, dBm,
               34534,Hz,              -70.01, dBm,
               34615,Hz,              -70.09, dBm,
               34696,Hz,              -70.17, dBm,
               34777,Hz,              -70.25, dBm,
               34858,Hz,              -70.30, dBm,
               34939,Hz,              -70.34, dBm,
               35020,Hz,              -70.39, dBm,
               35101,Hz,              -70.42, dBm,
               35182,Hz,              -70.42, dBm,
               35263,Hz,              -70.36, dBm,
               35344,Hz,              -70.26, dBm,
               35425,Hz,              -70.14, dBm,
               35506,Hz,              -69.99, dBm,
               35587,Hz,              -69.83, dBm,
               35668,Hz,              -69.66, dBm,
               35749,Hz,              -69.48, dBm,
               35830,Hz,              -69.28, dBm,
               35911,Hz,              -69.09, dBm,
               35992,Hz,              -68.92, dBm,
               36073,Hz,              -68.77, dBm,
               36154,Hz,              -68.66, dBm,
               36235,Hz,              -68.60, dBm,
               36316,Hz,              -68.56, dBm,
               36397,Hz,              -68.55, dBm,
               36478,Hz,              -68.57, dBm,
               36559,Hz,              -68.60, dBm,
               36640,Hz,              -68.67, dBm,
               36721,Hz,              -68.77, dBm,
               36802,Hz,              -68.90, dBm,
               36883,Hz,              -69.08, dBm,
               36964,Hz,              -69.30, dBm,
               37045,Hz,              -69.55, dBm,
               37126,Hz,              -69.80, dBm,
               37207,Hz,              -70.04, dBm,
               37288,Hz,              -70.25, dBm,
               37369,Hz,              -70.41, dBm,
               37450,Hz,              -70.53, dBm,
               37531,Hz,              -70.61, dBm,
               37612,Hz,              -70.67, dBm,
               37693,Hz,              -70.71, dBm,
               37774,Hz,              -70.74, dBm,
               37855,Hz,              -70.75, dBm,
               37936,Hz,              -70.76, dBm,
               38017,Hz,              -70.75, dBm,
               38098,Hz,              -70.73, dBm,
               38179,Hz,              -70.70, dBm,
               38260,Hz,              -70.69, dBm,
               38341,Hz,              -70.69, dBm,
               38422,Hz,              -70.68, dBm,
               38503,Hz,              -70.66, dBm,
               38584,Hz,              -70.63, dBm,
               38665,Hz,              -70.59, dBm,
               38746,Hz,              -70.57, dBm,
               38827,Hz,              -70.57, dBm,
               38908,Hz,              -70.59, dBm,
               38989,Hz,              -70.63, dBm,
               39070,Hz,              -70.66, dBm,
               39151,Hz,              -70.67, dBm,
               39232,Hz,              -70.68, dBm,
               39313,Hz,              -70.70, dBm,
               39394,Hz,              -70.72, dBm,
               39475,Hz,              -70.74, dBm,
               39556,Hz,              -70.77, dBm,
               39637,Hz,              -70.81, dBm,
               39718,Hz,              -70.87, dBm,
               39799,Hz,              -70.92, dBm,
               39880,Hz,              -70.97, dBm,
               39961,Hz,              -71.01, dBm,
               40042,Hz,              -71.08, dBm,
               40123,Hz,              -71.15, dBm,
               40204,Hz,              -71.23, dBm,
               40285,Hz,              -71.32, dBm,
               40366,Hz,              -71.39, dBm,
               40447,Hz,              -71.41, dBm,
               40528,Hz,              -71.41, dBm,
               40609,Hz,              -71.37, dBm,
               40690,Hz,              -71.31, dBm,
               40771,Hz,              -71.25, dBm,
               40852,Hz,              -71.20, dBm,
               40933,Hz,              -71.16, dBm,
               41014,Hz,              -71.13, dBm,
               41095,Hz,              -71.12, dBm,
               41176,Hz,              -71.14, dBm,
               41257,Hz,              -71.17, dBm,
               41338,Hz,              -71.21, dBm,
               41419,Hz,              -71.26, dBm,
               41500,Hz,              -71.30, dBm,
               41581,Hz,              -71.33, dBm,
               41662,Hz,              -71.35, dBm,
               41743,Hz,              -71.35, dBm,
               41824,Hz,              -71.32, dBm,
               41905,Hz,              -71.29, dBm,
               41986,Hz,              -71.24, dBm,
               42067,Hz,              -71.19, dBm,
               42148,Hz,              -71.15, dBm,
               42229,Hz,              -71.11, dBm,
               42310,Hz,              -71.06, dBm,
               42391,Hz,              -71.01, dBm,
               42472,Hz,              -70.95, dBm,
               42553,Hz,              -70.90, dBm,
               42634,Hz,              -70.83, dBm,
               42715,Hz,              -70.77, dBm,
               42796,Hz,              -70.72, dBm,
               42877,Hz,              -70.68, dBm,
               42958,Hz,              -70.62, dBm,
               43039,Hz,              -70.53, dBm,
               43120,Hz,              -70.41, dBm,
               43201,Hz,              -70.23, dBm,
               43282,Hz,              -69.97, dBm,
               43363,Hz,              -69.61, dBm,
               43444,Hz,              -69.13, dBm,
               43525,Hz,              -68.56, dBm,
               43606,Hz,              -67.91, dBm,
               43687,Hz,              -67.22, dBm,
               43768,Hz,              -66.54, dBm,
               43849,Hz,              -65.88, dBm,
               43930,Hz,              -65.28, dBm,
               44011,Hz,              -64.75, dBm,
               44092,Hz,              -64.28, dBm,
               44173,Hz,              -63.87, dBm,
               44254,Hz,              -63.54, dBm,
               44335,Hz,              -63.26, dBm,
               44416,Hz,              -63.03, dBm,
               44497,Hz,              -62.88, dBm,
               44578,Hz,              -62.81, dBm,
               44659,Hz,              -62.80, dBm,
               44740,Hz,              -62.85, dBm,
               44821,Hz,              -62.96, dBm,
               44902,Hz,              -63.14, dBm,
               44983,Hz,              -63.39, dBm,
               45064,Hz,              -63.72, dBm,
               45145,Hz,              -64.12, dBm,
               45226,Hz,              -64.60, dBm,
               45307,Hz,              -65.15, dBm,
               45388,Hz,              -65.73, dBm,
               45469,Hz,              -66.36, dBm,
               45550,Hz,              -67.00, dBm,
               45631,Hz,              -67.66, dBm,
               45712,Hz,              -68.31, dBm,
               45793,Hz,              -68.93, dBm,
               45874,Hz,              -69.50, dBm,
               45955,Hz,              -70.00, dBm,
               46036,Hz,              -70.42, dBm,
               46117,Hz,              -70.77, dBm,
               46198,Hz,              -71.04, dBm,
               46279,Hz,              -71.27, dBm,
               46360,Hz,              -71.44, dBm,
               46441,Hz,              -71.57, dBm,
               46522,Hz,              -71.67, dBm,
               46603,Hz,              -71.74, dBm,
               46684,Hz,              -71.79, dBm,
               46765,Hz,              -71.82, dBm,
               46846,Hz,              -71.83, dBm,
               46927,Hz,              -71.85, dBm,
               47008,Hz,              -71.88, dBm,
               47089,Hz,              -71.93, dBm,
               47170,Hz,              -71.98, dBm,
               47251,Hz,              -72.01, dBm,
               47332,Hz,              -72.03, dBm,
               47413,Hz,              -72.03, dBm,
               47494,Hz,              -72.00, dBm,
               47575,Hz,              -71.94, dBm,
               47656,Hz,              -71.86, dBm,
               47737,Hz,              -71.77, dBm,
               47818,Hz,              -71.65, dBm,
               47899,Hz,              -71.50, dBm,
               47980,Hz,              -71.33, dBm,
               48061,Hz,              -71.14, dBm,
               48142,Hz,              -70.96, dBm,
               48223,Hz,              -70.81, dBm,
               48304,Hz,              -70.69, dBm,
               48385,Hz,              -70.63, dBm,
               48466,Hz,              -70.62, dBm,
               48547,Hz,              -70.67, dBm,
               48628,Hz,              -70.75, dBm,
               48709,Hz,              -70.87, dBm,
               48790,Hz,              -71.01, dBm,
               48871,Hz,              -71.16, dBm,
               48952,Hz,              -71.32, dBm,
               49033,Hz,              -71.49, dBm,
               49114,Hz,              -71.64, dBm,
               49195,Hz,              -71.78, dBm,
               49276,Hz,              -71.89, dBm,
               49357,Hz,              -71.98, dBm,
               49438,Hz,              -72.04, dBm,
               49519,Hz,              -72.07, dBm,
               49600,Hz,              -72.08, dBm,
